class,number,section,time,room,prof,enrollment
 BIOL 322 - Environmental Physiology of Animals ,1322,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Wang,Yuxiang S
Wang,Yuxiang S
Wang,Yuxiang S",62
 BIOL 445 - Neuroethology ,1779,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","BIOSCI RM1120
BIOSCI RM1120
BIOSCI RM1120","Robertson,Robert Meldrum
Robertson,Robert Meldrum
Robertson,Robert Meldrum",14
 BMED 844B - Gastrointestinal Physiology ,5618,"002-SEM
Regular",Mo 1:30PM - 2:30PM,NICOL RM232,"Blennerhassett,Michael G",6
 BMED 849 - Principles of General Pharmacology II ,5601,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N",66
 CHEE 315 - Laboratory Projects II ,2281,"001-LAB
Regular","Mo 1:30PM - 2:30PM
Mo 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",18
 CHEE 333 - Design of Unit Operations ,2297,"002-TUT
Regular",Mo 1:30PM - 2:30PM,ELLIS RM319,"Docoslis,Aristides,
Kontopoulou,Marianna",14
 CHEE 434 - Process Control II ,2324,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUPUIS RM311
DUPUIS RM311
DUPUIS RM311","Guay,Martin
Guay,Martin
Guay,Martin",15
 CHEE 821 - Process Control II ,5655,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUPUIS RM311
DUPUIS RM311
DUPUIS RM311","Guay,Martin
Guay,Martin
Guay,Martin",15
 CHEM 282 - General Organic Chemistry II ,5474,"002-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Carran,John
Carran,John
Carran,John",215
 CISC 324 - Operating Systems ,3493,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Blostein,Dorothea
Blostein,Dorothea
Blostein,Dorothea",103
 CISC 471 - Computational Biology ,3506,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","Rappaport,David H
Rappaport,David H
Rappaport,David H",17
 CMPE 324 - Operating Systems ,3529,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Blostein,Dorothea
Blostein,Dorothea
Blostein,Dorothea",103
 CMPE 471 - Computational Biology ,3533,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","Rappaport,David H
Rappaport,David H
Rappaport,David H",17
 COGS 201 - Cognition and Computation ,4260,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","DUNNING RM10
DUNNING RM10
DUNNING RM10","Zulkernine,Farhana
Zulkernine,Farhana
Zulkernine,Farhana",24
 DEVS 240 - Culture and Development ,1897,"005-TUT
Regular",Mo 1:30PM - 2:30PM,THEOLOGICAL RM203,Staff,26
 ELEC 374 - Digital Systems Engineering ,6048,"004-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Th 10:30AM - 11:30AM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Faraji,Iman
Faraji,Iman
Faraji,Iman",50
 ELEC 436 - Electric Machines And Control ,4981,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","ELLIS RM327
ELLIS RM327
ELLIS RM327","Liu,Yan-Fei
Liu,Yan-Fei
Liu,Yan-Fei",34
 ENGL 851 - Topics In Romanticism I ,6116,"001-SEM
Regular",Mo 1:30PM - 4:00PM,ONTARIO RM209,"Morrison,Robert J H",12
 ENPH 472 - Statistical Mechanics ,4729,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",13
 ENSC 321 - Environmental Justice in Global Context ,2058,"003-SEM
Regular",Mo 1:30PM - 2:30PM,BIOSCI RM2109,Staff,18
 EPID 806 - Applied Research Methods for Program Planning and Evaluation ,5963,"001-LEC
Regular",Mo 1:30PM - 4:30PM,MACINTOSH-CORRY RM E229,"Stuart,Heather Lee",33
 FOUN 102 - Historical and Philosophical Foundations of Education ,2535,"001-LEC
Education","TuTh 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
TuTh 1:30PM - 2:30PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Bruno-Jofre,Rosa
Bruno-Jofre,Rosa
Bruno-Jofre,Rosa",474
 GEOE 319 - Applied Geophysics ,4116,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM
Fr 11:30AM - 12:30PM","MILLER RM105
DUPUIS RM215
MILLER RM105","Braun,Alexander
Braun,Alexander
Braun,Alexander",36
 GEOL 319 - Applied Geophysics ,4073,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM
Fr 11:30AM - 12:30PM","MILLER RM105
DUPUIS RM215
MILLER RM105","Braun,Alexander
Braun,Alexander
Braun,Alexander",36
 GEOL 481 - Advanced Structural Analysis ,5085,"001-LEC
Regular",Mo 1:30PM - 4:30PM,DUNMCAN MCARTHUR RM B307,"Godin,Laurent",19
 GEOL 816 - Advanced Structural Geology ,6239,"001-LEC
Regular",Mo 1:30PM - 4:30PM,DUNMCAN MCARTHUR RM B307,"Godin,Laurent",19
 GNDS 215 - Introduction to Sexual and Gender Diversity ,2623,"007-TUT
Regular",Mo 1:30PM - 2:30PM,KINGSTON RM205,Staff,18
 GNDS 215 - Introduction to Sexual and Gender Diversity ,2624,"008-TUT
Regular",Mo 1:30PM - 2:30PM,KINGSTON RM308,Staff,18
 GNDS 215 - Introduction to Sexual and Gender Diversity ,2625,"009-TUT
Regular",Mo 1:30PM - 2:30PM,JEFFERY RM115,Staff,17
 GNDS 215 - Introduction to Sexual and Gender Diversity ,2638,"010-TUT
Regular",Mo 1:30PM - 2:30PM,JEFFERY RM102,Staff,6
 GPHY 311 - Biogeochemical Processes ,2914,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","Lafreniere,Melissa J
Lafreniere,Melissa J",13
 JAPN 100B - Introductory Japanese I ,4267,"002-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","KINGSTON RM108
KINGSTON RM108
KINGSTON RM108","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",35
 KNPE 327 - Exercise Physiology Laboratory ,4202,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 9:30AM - 10:30AM","KINES & HLTH RM101
KINES & HLTH RM101","Tschakovsky,Michael E
Tschakovsky,Michael E",23
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6383,"001-LEC
Regular","MoWe 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
We 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM","BOTTER RM B139
BOTTER RM B147
BOTTER RM B139
BOTTER RM B139","Staff
Staff
Staff
Staff",52
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6384,"002-SEM
Regular","MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM","BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM568
BOTTER RM449
STIRLING RM412B
STIRLING RM412B
BOTTER RM449
BOTTER RM568","Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff",52
 MATH 272 - Applications of Numerical Methods ,4332,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 11:30AM - 12:30PM
Th 8:30AM - 9:30AM","ELLIS AUD
ELLIS AUD
BIOSCI AUD","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",211
 MATH 339 - Evolutionary Game Theory ,4375,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","McEachern,Andrew
McEachern,Andrew
McEachern,Andrew",150
 MECH 456 - Introduction To Robotics ,5679,"002-TUT
Regular",Mo 1:30PM - 2:30PM,MCLAUGHLIN RM315,"Notash,Leila",37
 MECH 476 - Eng Of Polymers And Composite ,4482,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","NICOL RM321
NICOL RM321
NICOL RM321","Krstic,Vladimir
Krstic,Vladimir
Krstic,Vladimir",18
 MECH 480 - Airplane Aerodynamics and Performance ,4475,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","MCLAUGHLIN RM306
MCLAUGHLIN RM306
MCLAUGHLIN RM306","Piomelli,Ugo
Piomelli,Ugo
Piomelli,Ugo",35
 MICR 121 - Microbiology for Nursing Students ,1082,"001-LEC
Regular","Mo 1:30PM - 2:30PM
TuWe 4:30PM - 5:30PM","DUPUIS AUD
DUPUIS AUD","Sheth,Prameet
Sheth,Prameet",133
 MTHE 272 - Applications Numerical Methods ,4401,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 11:30AM - 12:30PM
Th 8:30AM - 9:30AM","ELLIS AUD
ELLIS AUD
BIOSCI AUD","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",211
 MTHE 339 - Evolutionary Game Theory ,4426,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","McEachern,Andrew
McEachern,Andrew
McEachern,Andrew",150
 MUSC 129B - Keyboard Skills ,4576,"004-LAB
Regular",Mo 1:30PM - 2:30PM,HARRISON-LECAINE RM229,"Tormann,Cynthia",7
 PHAR 450 - Principles of General Pharmacology II ,1147,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N
Philbrook,Nicola Anne,
Pruss,Cynthia,
Reynolds,James N",66
 PHGY 444B - Gastrointestinal Physiology ,1071,"002-TUT
Regular",Mo 1:30PM - 2:30PM,NICOL RM232,"Blennerhassett,Michael G",6
 PHYS 212 - Waves and Vibrations ,4658,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Th 11:30AM - 12:30PM","STIRLING RM414
STIRLING RM414","McLean,Alastair B
McLean,Alastair B",44
 PHYS 472 - Statistical Mechanics ,4689,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",13
 POLS 250B - Political Theory ,4766,"010-TUT
Regular",Mo 1:30PM - 2:30PM,BIOSCI RM2111,Staff,26
 POLS 261 - International Politics ,5169,"010-TUT
Regular",Mo 1:30PM - 2:30PM,MACINTOSH-CORRY RM C508,"von Hlatky,Stefanie",25
 POLS 264 - World Politics in Historical Perspective ,5184,"010-TUT
Regular",Mo 1:30PM - 2:30PM,MACINTOSH-CORRY RM D405,Staff,24
 PROF 410B - Theory and Professional Practice (PJ) ,2581,"009-LEC
Education","Fr 11:00AM - 12:30PM
Mo 1:30PM - 3:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM","DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180","Rodgers,Barbara
Rodgers,Barbara
Rodgers,Barbara
Rodgers,Barbara",16
 PSYC 100B - Principles of Psychology ,3415,"038-LAB
Regular",Mo 1:30PM - 2:30PM,HUMPHREY RM131,Staff,31
 PSYC 100B - Principles of Psychology ,5285,"071-LAB
Regular",Mo 1:30PM - 2:30PM,HUMPHREY RM132,Staff,22
 SOCY 122B - Introduction to Sociology ,1155,"001-LEC
Regular","Mo 1:30PM - 2:30PM
Fr 11:30AM - 12:30PM","ETHERINGTON AUD
ETHERINGTON AUD","Beamish,Robin B
Beamish,Robin B",230
 SOCY 122B - Introduction to Sociology ,1161,"007-TUT
Regular",Mo 1:30PM - 2:30PM,KINGSTON RM210,Staff,18
 SOCY 122B - Introduction to Sociology ,1162,"008-TUT
Regular",Mo 1:30PM - 2:30PM,KINGSTON RM209,Staff,21
 SOCY 211 - Introduction to Statistics ,5630,"005-LAB
Regular",Mo 1:30PM - 2:30PM,JEFFERY RM157,"Sytsma,Victoria A",25
 ANAT 316 - The Human Visceral Systems ,1050,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Easteal,Ronald Albert
Easteal,Ronald Albert
Easteal,Ronald Albert",280
 APSC 112 - Electricity And Magnetism ,3837,"100-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",207
 APSC 132 - Chemistry and its Applications ,3889,"213-TUT
Regular",Mo 2:30PM - 3:30PM,CHERNOFF RM211,Staff,50
 APSC 132 - Chemistry and its Applications ,3890,"214-TUT
Regular",Mo 2:30PM - 3:30PM,CHERNOFF RM211,Staff,50
 APSC 142 - Intro Computer Program Engrs ,3932,"902-LAB
Regular","Mo 2:30PM - 4:30PM
Mo 2:30PM - 4:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",48
 ARTH 292 - Architecture from 1900 to the Present ,1278,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","KINGSTON RM201
STIRLING RM C","Romba,Katherine
Romba,Katherine",136
 ARTH 369 - Architecture of the Renaissance Period ,1280,"001-LEC
Regular",Mo 2:30PM - 5:30PM,DUNNING RM12,"Abraham,Alyssa",43
 BCHM 317B - Introductory Biochemistry Laboratory ,1096,"001-LAB
Regular",Mo 2:30PM - 6:30PM,MEDS 400B - Microbiol & Bioche,"Campbell,Robert L,
Davies,Peter L,
Hill,Bruce Charles",50
 BCHM 319 - Introductory Biochemistry Laboratory ,1110,"001-LAB
Regular",Mo 2:30PM - 6:30PM,MEDS 400B - Microbiol & Bioche,"Campbell,Robert L,
Davies,Peter L,
Hill,Bruce Charles",50
 BIOL 103 - Introductory Biology of Organisms ,1360,"036-LAB
Regular","Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",18
 BIOL 103 - Introductory Biology of Organisms ,1361,"037-LAB
Regular","Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",19
 BIOL 103 - Introductory Biology of Organisms ,1362,"038-LAB
Regular","Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",18
 BIOL 103 - Introductory Biology of Organisms ,1363,"039-LAB
Regular","Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM
Mo 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",17
 BIOL 206 - Evolutionary Genetics ,1307,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Eckert,Christopher G
Eckert,Christopher G
Eckert,Christopher G",307
 BIOL 303 - Community and Ecosystem Ecology ,1317,"002-LAB
Regular",Mo 2:30PM - 5:30PM,BIOSCI RM2305,Staff,10
 BIOL 303 - Community and Ecosystem Ecology ,1318,"003-LAB
Regular",Mo 2:30PM - 5:30PM,BIOSCI RM3311,Staff,4
 BIOL 402 - Experiments in Plant Physiology ,1327,"001-TUT
Regular",Mo 2:30PM - 4:30PM,BIOSCI RM3306,"Ko,Kenton",11
 BIOL 422 - Conservation Biology ,1770,"004-TUT
Regular",Mo 2:30PM - 5:30PM,BIOSCI RM2111,"Friesen,Victoria L",29
 CHEE 222 - Process Dynamics & Num Methods ,2277,"002-TUT
Regular","Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101
KINGSTON RM101
KINGSTON RM101
KINGSTON RM101
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM213
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109
BEAMISH-MUNRO RM109","Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang
Li,Xiang",126
 CHEE 315 - Laboratory Projects II ,2281,"001-LAB
Regular","Mo 1:30PM - 2:30PM
Mo 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",18
" CHEE 361 - Engineering Communications, Ethics & Professionalism ",2318,"001-TUT
Regular",Mo 2:30PM - 4:30PM,GOODWIN RM254,"Klink,Paula R",56
 CHEE 412 - Transport Phenomena ,2292,"002-TUT
Regular",Mo 2:30PM - 3:30PM,DUPUIS RM217,"Giacomin,Alan Jeffrey",67
 CHEM 112B - General Chemistry ,2648,"003-LEC
Regular","Mo 2:30PM - 3:30PM
Th 3:30PM - 4:30PM
Mo 2:30PM - 3:30PM
Th 3:30PM - 4:30PM
Mo 2:30PM - 3:30PM
Th 3:30PM - 4:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Wang,Suning
Wang,Suning
Cann,Natalie
Cann,Natalie
Stamplecoskie,Kevin
Stamplecoskie,Kevin",141
 CHEM 112B - General Chemistry ,2649,"005-LAB
Regular",Mo 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,75
 CHEM 112B - General Chemistry ,2652,"008-LAB
Regular",Mo 2:30PM - 5:30PM,CHERNOFF RM213,Staff,32
" CHEM 221 - Material, Solutions, Interfaces ",2678,"002-LAB
Regular","Mo 2:30PM - 5:30PM
Mo 2:30PM - 5:30PM","CHERNOFF RM117
CHERNOFF RM210B","Staff
Staff",85
 CHEM 223 - Organic Reactions ,2686,"003-LAB
Regular",Mo 2:30PM - 5:30PM,CHERNOFF RM118,Staff,28
 CHEM 397B - Experimental Chemistry ,2699,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CHEM 399 - Experimental Chemistry II ,2706,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CISC 332 - Database Management Systems ,3494,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Martin,Patrick T
Martin,Patrick T
Martin,Patrick T",155
 CISC 462 - Computability and Complexity ,5473,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","BOTTER RM B148
BOTTER RM B148
BOTTER RM B148","Ng,Timothy
Ng,Timothy
Ng,Timothy",18
 CIVL 231 - Solid Mechanics II ,1843,"003-TUT
Regular",Mo 2:30PM - 5:30PM,STIRLING RM412A,Staff,52
 CIVL 455 - River Engineering ,1838,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Staff
Staff
Staff",50
 COMM 122 - Finance II ,3619,"004-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","GOODES RM118
GOODES RM118","Dion,Paul Morgan Hasey
Dion,Paul Morgan Hasey",80
 COMM 336 - Consumer Behaviour ,3708,"002-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","GOODES RM304
GOODES RM304","Mitchell,Alexander Ian
Mitchell,Alexander Ian",55
" DEVS 100B - Canada and the ""Third World"" ",1887,"010-TUT
Regular",Mo 2:30PM - 3:30PM,THEOLOGICAL RM209,Staff,24
 DRAM 242 - Introduction To Theatre Production ,2365,"001-SEM
Regular",Mo 2:30PM - 4:00PM,THEOLOGICAL RM102,"Redish,Adair",30
 ECON 222 - Macroeconomic Theory I ,1949,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","JEFFERY RM128
JEFFERY RM128","Kennedy,Michael
Kennedy,Michael",94
 ECON 423 - Topics in Financial Economics ,1977,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","KINGSTON RM108
KINGSTON RM108","Morin,Lealand
Morin,Lealand",26
 ELEC 210 - Intro Elec Circuits & Machines ,3543,"001-LEC
Regular","Mo 2:30PM - 3:30PM
We 10:30AM - 11:30AM
Fr 1:30PM - 2:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza",122
 ELEC 280 - Fund. Of Electromagnetics ,4951,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205
WALTER LIGHT RM205","Eren,Suzan Zeynep
Eren,Suzan Zeynep
Eren,Suzan Zeynep",174
 ELEC 374 - Digital Systems Engineering ,3569,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Faraji,Iman
Faraji,Iman
Faraji,Iman",39
 EMPR 230 - Managing Human Resources and Employment Relations ,5611,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Fisk,Glenda
Fisk,Glenda
Fisk,Glenda",49
 ENCH 245 - Applied Organic Chemistry I ,2727,"003-LAB
Regular",Mo 2:30PM - 5:30PM,CHERNOFF RM118,Staff,28
 ENCH 399 - Experimental Chemistry II ,2736,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 ENGL 244 - Modern British Fiction ,2016,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","BIOSCI RM1102
BIOSCI RM1102","Murphy,Emily
Murphy,Emily",45
 ENGL 340B - Romantic Literature ,2025,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Th 4:00PM - 5:30PM","NICOL RM321
NICOL RM321","Jones,Mark Conrad
Jones,Mark Conrad",36
 ENPH 211 - Applied Physics ,4710,"001-LEC
Regular","Mo 2:30PM - 3:30PM
Tu 4:30PM - 5:30PM
Th 3:30PM - 4:30PM","STIRLING RM C
STIRLING RM B
STIRLING RM B","Di Stefano,Philippe
Di Stefano,Philippe
Di Stefano,Philippe",67
