class,number,section,time,room,prof,enrollment
 PROF 411B - Theory and Professional Practice (IS) ,2590,"006-LEC
Education","Fr 9:00AM - 10:30AM
Fr 12:45PM - 2:45PM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
TBA
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234","Brodribb,Peter
Brodribb,Peter
Brodribb,Peter
Brodribb,Peter
Brodribb,Peter",23
 PROF 411B - Theory and Professional Practice (IS) ,2591,"007-LEC
Education","Fr 9:00AM - 10:30AM
Fr 12:45PM - 2:45PM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM A242
DUNCAN MCARTHUR RM A242
TBA
DUNCAN MCARTHUR RM A242
DUNCAN MCARTHUR RM A242","Dececchi,P. Bernadette*
Dececchi,P. Bernadette*
Dececchi,P. Bernadette*
Dececchi,P. Bernadette*
Dececchi,P. Bernadette*",18
 PROF 411B - Theory and Professional Practice (IS) ,2592,"008-LEC
Education","Fr 9:00AM - 10:30AM
Fr 12:45PM - 2:45PM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239
TBA
DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239","Glancey,Patrick
Glancey,Patrick
Glancey,Patrick
Glancey,Patrick
Glancey,Patrick",24
 PROF 411B - Theory and Professional Practice (IS) ,2593,"009-LEC
Education","Fr 9:00AM - 10:30AM
Fr 8:30AM - 10:30AM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:00AM
Fr 9:00AM - 10:30AM","DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307
TBA
DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307","Howe,Michael
Howe,Michael
Howe,Michael
Howe,Michael
Howe,Michael",18
 PROF 411B - Theory and Professional Practice (IS) ,2594,"010-LEC
Education","Fr 9:00AM - 10:30AM
Fr 8:30AM - 10:30AM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333
TBA
DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333","Shaughnessy,Mary
Shaughnessy,Mary
Shaughnessy,Mary
Shaughnessy,Mary
Shaughnessy,Mary",16
 PROF 411B - Theory and Professional Practice (IS) ,2595,"011-LEC
Education","Fr 9:00AM - 10:30AM
Fr 12:45PM - 2:45PM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A241
TBA
DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A241","Vienneau,Gary
Vienneau,Gary
Vienneau,Gary
Vienneau,Gary
Vienneau,Gary",19
 PROF 411B - Theory and Professional Practice (IS) ,5677,"012-LEC
Education","Fr 9:00AM - 10:30AM
Fr 8:30AM - 10:30AM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
TBA
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180","Pitblado,Michael David
Pitblado,Michael David
Pitblado,Michael David
Pitblado,Michael David
Pitblado,Michael David",22
 PROF 411B - Theory and Professional Practice (IS) ,5746,"013-LEC
Education","Fr 9:00AM - 10:30AM
Fr 8:30AM - 10:30AM
Fr 1:00PM - 2:30PM
Fr 9:00AM - 10:30AM
Fr 9:00AM - 10:30AM","DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A
TBA
DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A","FitzPatrick,Nancy J
FitzPatrick,Nancy J
FitzPatrick,Nancy J
FitzPatrick,Nancy J
FitzPatrick,Nancy J",17
 PSYC 380 - Advanced Perception ,3479,"001-LSM
Regular","Fr 1:00PM - 2:30PM
Tu 11:30AM - 1:00PM","HUMPHREY RM131
KINES & HLTH RM107","Troje,Nikolaus
Troje,Nikolaus",14
 PT 859 - Spinal Disorders ,5032,"001-LEC
Regular","Tu 4:00PM - 5:30PM
Fr 1:00PM - 2:30PM","BOTTER RM B147
BOTTER RM B147","Leverette,Graeme
Leverette,Graeme",71
 SOCY 303 - Selected Topics in Feminist Sociology ,1246,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Kay,Fiona M
Kay,Fiona M",80
 SPAN 112 - Beginning Spanish II ,4296,"001-LEC
Regular","Tu 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","KINGSTON RM104
KINGSTON RM104","Chamberlain,Monica
Chamberlain,Monica",39
 BCHM 218 - Molecular Biology ,1100,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Allingham,John S,
Ormiston,Mark,
Pennimpede,Tracie
Allingham,John S,
Ormiston,Mark,
Petkovich,Patrick Martin
Allingham,John S,
Ormiston,Mark,
Petkovich,Patrick Martin",450
 BIOL 403 - Frontiers in Cell and Molecular Physiology ,1408,"004-TUT
Regular",Fr 1:30PM - 2:30PM,BIOSCI RM3312,"Seroude,Laurent",17
 CHEE 315 - Laboratory Projects II ,2302,"002-LAB
Regular","Fr 1:30PM - 2:30PM
Fr 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",23
 CHEE 484 - Bioremediation ,2325,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM200
KINGSTON RM200
KINGSTON RM200","Ramsay,Juliana
Ramsay,Juliana
Ramsay,Juliana",43
 CHEM 397B - Experimental Chemistry ,2701,"003-TUT
Regular",Fr 1:30PM - 2:30PM,CHERNOFF RM415,"Kozin,Igor",47
 CHEM 399 - Experimental Chemistry II ,2703,"003-TUT
Regular",Fr 1:30PM - 2:30PM,CHERNOFF RM415,"Kozin,Igor",47
 CHEM 425 - Self Assembly and Materials ,2743,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","CHERNOFF RM211
CHERNOFF RM211
CHERNOFF RM211","Liu,Guojun
Liu,Guojun
Liu,Guojun",26
 CHIN 200B - Introductory Mandarin Chinese II ,4232,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM108
KINGSTON RM108
KINGSTON RM108","Bai,Xuelin
Bai,Xuelin
Bai,Xuelin",16
 CIVL 372 - Water and Wastewater ,1851,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","BIOSCI RM1102
BIOSCI RM1102
BIOSCI RM1102","Anderson,Bruce C
Anderson,Bruce C
Anderson,Bruce C",103
 CIVL 431 - Infrastructure Rehabilitation ,1855,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Hoult,Neil
Hoult,Neil
Hoult,Neil",63
 ELEC 210 - Intro Elec Circuits & Machines ,3543,"001-LEC
Regular","Mo 2:30PM - 3:30PM
We 10:30AM - 11:30AM
Fr 1:30PM - 2:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza",121
 ELEC 270 - Discrete Mathematics with Computer Engineering App ,3556,"002-TUT
Regular",Fr 1:30PM - 2:30PM,KINES & HLTH RM100,"Rudie,Karen",100
 ELEC 373 - Computer Networks I ,4978,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Oni,Phillip Babatunde
Oni,Phillip Babatunde
Oni,Phillip Babatunde",133
 ELEC 457 - Analog Ic Circuits & Systems ,4991,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM234
JEFFERY RM234
JEFFERY RM234","Saavedra,Carlos E
Saavedra,Carlos E
Saavedra,Carlos E",26
 ENCH 245 - Applied Organic Chemistry I ,2725,"001-LEC
Regular","Tu 3:30PM - 4:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUPUIS AUD
DUPUIS AUD
DUPUIS AUD","Carran,John,
Vlahakis,Jason Zaharias
Carran,John,
Vlahakis,Jason Zaharias
Carran,John,
Vlahakis,Jason Zaharias",120
 ENCH 399 - Experimental Chemistry II ,2737,"003-TUT
Regular",Fr 1:30PM - 2:30PM,CHERNOFF RM415,"Kozin,Igor",47
 ENCH 425 - Self Assembly & Materials ,2753,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","CHERNOFF RM211
CHERNOFF RM211
CHERNOFF RM211","Liu,Guojun
Liu,Guojun
Liu,Guojun",26
 ENGL 100B - Introduction to Literary Study ,1991,"006-TUT
Regular",Fr 1:30PM - 2:30PM,BIOSCI RM2109,Staff,27
 ENPH 321 - Advanced Mechanics ,4700,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Lake,Kayll W
Lake,Kayll W
Lake,Kayll W",35
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2048,"002-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM102,Staff,34
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2062,"003-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM116,Staff,28
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2063,"004-TUT
Regular",Fr 1:30PM - 2:30PM,MCLAUGHLIN RM302,Staff,24
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2064,"005-TUT
Regular",Fr 1:30PM - 2:30PM,BOTTER RM B148,Staff,23
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2065,"006-TUT
Regular",Fr 1:30PM - 2:30PM,BIOSCI RM1120,Staff,28
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2066,"007-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM422,Staff,30
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2067,"008-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM115,Staff,20
 GEOE 249 - Geophysical Char Of The Earth ,4098,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
 GEOE 345 - Site Investigation & Geological Engineering Design ,5451,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Fotopoulos,Georgia
Fotopoulos,Georgia
Fotopoulos,Georgia",31
 GEOL 249 - Geophysical Characterization of the Earth ,4058,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
 GEOL 269 - Physics of the Earth ,4060,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
" GNDS 125 - Gender, Race and Popular Culture ",2614,"018-TUT
Regular",Fr 1:30PM - 2:30PM,KINES & HLTH RM107,Staff,18
" GNDS 125 - Gender, Race and Popular Culture ",2615,"019-TUT
Regular",Fr 1:30PM - 2:30PM,KINGSTON RM209,Staff,20
" GNDS 125 - Gender, Race and Popular Culture ",2634,"020-TUT
Regular",Fr 1:30PM - 2:30PM,KINGSTON RM304,Staff,19
" GNDS 125 - Gender, Race and Popular Culture ",2635,"021-TUT
Regular",Fr 1:30PM - 2:30PM,MACINTOSH-CORRY RM D122,Staff,19
" GNDS 125 - Gender, Race and Popular Culture ",2636,"022-TUT
Regular",Fr 1:30PM - 2:30PM,ONTARIO RM207,Staff,20
 GPHY 304 - Arctic and Periglacial Environments ,2874,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Lamoureux,Scott
Lamoureux,Scott
Lamoureux,Scott",133
 JAPN 200B - Introductory Japanese II ,4270,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",13
 LAW 527B - Queen's Family Law Clinic ,1554,"001-CLN
Law",Fr 1:30PM - 3:30PM,TBA,"McGrath,Karla Christine",12
 LAW 630 - Personal Property Security Act ,1759,"001-SEM
Law",Fr 1:30PM - 4:30PM,MACDONALD RM400,"Horst,Marlin",20
 MATH 110B - Linear Algebra ,4312,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM201
KINGSTON RM201
KINGSTON RM201","Roth,Mike A
Roth,Mike A
Roth,Mike A",148
 MATH 111B - Linear Algebra ,4315,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Taylor,Peter D
Taylor,Peter D
Taylor,Peter D",257
 MATH 112 - Introduction to Linear Algebra ,4316,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Deng,Yanxia
Deng,Yanxia
Deng,Yanxia",222
 MATH 228 - Complex Analysis ,4351,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","Krone,Robert
Krone,Robert
Krone,Robert",99
 MATH 281 - Introduction to Real Analysis ,4340,"002-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM101,"Lewis,Andrew D",55
 MINE 325 - Applied Rock Mechanics ,5244,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Archibald,James F
Archibald,James F
Archibald,James F",36
 MINE 818 - Rock Mechanics ,5308,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Archibald,James F
Archibald,James F
Archibald,James F",36
 MTHE 228 - Complex Analysis ,4395,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","Krone,Robert
Krone,Robert
Krone,Robert",99
 MTHE 281 - Introduction To Real Analysis ,4397,"002-TUT
Regular",Fr 1:30PM - 2:30PM,JEFFERY RM101,"Lewis,Andrew D",55
 MUSC 205 - Mediaeval and Renaissance Music ,4528,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Colpa,Alexander
Colpa,Alexander
Colpa,Alexander",42
 PHIL 151 - Great Works of Philosophy ,5224,"008-TUT
Regular",Fr 1:30PM - 2:30PM,MACINTOSH-CORRY RM A309,Staff,26
 PHYS 321 - Advanced Mechanics ,4664,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Lake,Kayll W
Lake,Kayll W
Lake,Kayll W",35
 POLS 212 - Canadian Politics ,4773,"006-TUT
Regular",Fr 1:30PM - 2:30PM,MACINTOSH-CORRY RM C508,Staff,25
 PROF 180B - School Law and Policy ,5571,"001-LEC
Education","Fr 1:30PM - 2:30PM
Th 1:30PM - 2:30PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Kutsyuruba,Benjamin
Kutsyuruba,Benjamin",247
 PROF 181B - School Law and Policy ,5572,"001-LEC
Education","Fr 1:30PM - 2:30PM
Th 1:30PM - 2:30PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Kutsyuruba,Benjamin
Kutsyuruba,Benjamin",247
 ANAT 316 - The Human Visceral Systems ,1054,"005-LAB
Regular",Fr 2:30PM - 4:30PM,MEDS RM302 - Anatomy,"Easteal,Ronald Albert",75
 ANAT 499B - Research Project in Anatomy and Cell Biology ,1058,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,"Oko,Richard J",5
 APSC 111 - Mechanics ,5398,"900-LEC
6 wk Win","Tu 1:30PM - 2:30PM
Mo 5:30PM - 6:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM128
STIRLING RM A
STIRLING RM B","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",46
 APSC 112 - Electricity And Magnetism ,5404,"900-LEC
12 wk Win","Tu 1:30PM - 2:30PM
Mo 5:30PM - 6:30PM
Tu 1:30PM - 2:30PM
Mo 10:30AM - 11:30AM
Fr 2:30PM - 3:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM128
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM B","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",56
 APSC 172 - Calculus II ,3782,"101-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ELLIS AUD
ELLIS AUD
ELLIS AUD","Riegert,David
Riegert,David
Riegert,David",216
" ASTR 102 - Astronomy II: Stars, Galaxies, and the Universe ",5282,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Hanes,David Alan
Hanes,David Alan
Hanes,David Alan",143
 BIOL 103 - Introductory Biology of Organisms ,1289,"003-LEC
Regular","We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM
Mo 4:30PM - 5:30PM","HUMPHREY AUD
HUMPHREY AUD
HUMPHREY AUD","Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina",140
 BIOL 403 - Frontiers in Cell and Molecular Physiology ,1407,"003-LAB
Regular",Fr 2:30PM - 5:30PM,BIOSCI RM3312,"Seroude,Laurent",17
 BIOL 537B - Research in Biology ,1423,"001-LSM
Regular",Fr 2:30PM - 5:30PM,BIOSCI RM1102,"Bonier,Frances,
Grogan,Paul,
Young,Paul G",63
 CANC 499B - Research Project in Cancer Biology and Genetics ,1042,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,"Davey,Scott",7
 CHEE 315 - Laboratory Projects II ,2302,"002-LAB
Regular","Fr 1:30PM - 2:30PM
Fr 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",23
 CHEE 412 - Transport Phenomena ,2291,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey",70
 CHEE 803 - Transport Phenomena ,5656,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey
Giacomin,Alan Jeffrey",70
 CHEM 112B - General Chemistry ,2665,"021-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,57
 CHEM 112B - General Chemistry ,2666,"022-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM202,Staff,36
 CHEM 112B - General Chemistry ,2667,"023-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,57
 CHEM 112B - General Chemistry ,2668,"024-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM213,Staff,8
 CHEM 112B - General Chemistry ,5897,"089-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,57
 CHEM 282 - General Organic Chemistry II ,5476,"008-LAB
Regular",Fr 2:30PM - 5:30PM,CHERNOFF RM118,Staff,56
 CISC 124 - Introduction to Computing Science II ,3508,"003-LAB
Regular",Fr 2:30PM - 4:30PM,JEFFERY RM155,"Kunz,Manuela",42
 CISC 226 - Game Design ,3499,"001-LEC
Regular","Tu 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ELLIS RM321
ELLIS RM321
ELLIS RM321","Graham,Thomas Craig Nicholas
Graham,Thomas Craig Nicholas
Graham,Thomas Craig Nicholas",51
 CIVL 341 - Geotechnical Engineering 2 ,1832,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Fr 2:30PM - 3:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Take,Andy W
Take,Andy W
Take,Andy W",138
 CLST 410 - Topics In Greek Scholarship I ,3164,"001-LSM
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","ELLIS RM218
ELLIS RM218","Tolsa,Cristian
Tolsa,Cristian",7
 COMM 104 - Business Ethics And C S R ,3664,"004-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM151
GOODES RM151","Humphreys Blake,Karen
Humphreys Blake,Karen",82
 COMM 104 - Business Ethics And C S R ,3675,"006-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM153
GOODES RM153","Friesen,Constance
Friesen,Constance",81
 COMM 131 - Introduction To Marketing ,3623,"004-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM141
GOODES RM141","Robitaille,Nicole
Robitaille,Nicole",80
 COMM 151 - Organizational Behaviour ,3627,"003-LEC
Regular","We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","GOODES RM118
GOODES RM118","Miners,Christopher
Miners,Christopher",80
 ELEC 210 - Intro Elec Circuits & Machines ,3547,"005-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314","Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza",35
 ELEC 210 - Intro Elec Circuits & Machines ,3550,"008-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314","Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza",31
 ELEC 443 - Control Systems I ,4983,"002-TUT
Regular",Fr 2:30PM - 3:30PM,KINES & HLTH RM101,"Rudie,Karen",69
 ENGL 100B - Introduction to Literary Study ,1989,"004-TUT
Regular",Fr 2:30PM - 3:30PM,MACINTOSH-CORRY RM D326,Staff,25
 ENGL 803 - Research Forum I ,6107,"001-SEM
Regular",Fr 2:30PM - 4:30PM,JOHN WATSON RM517,"Peacocke,Emma",28
 ENGL 903 - Research Forum I ,6108,"001-LEC
Regular",Fr 2:30PM - 4:30PM,JOHN WATSON RM517,"Peacocke,Emma",28
 ENPH 213 - Computational Eng. Physics ,4713,"002-LAB
Regular",Fr 2:30PM - 5:30PM,BEAMISH-MUNRO RM213,"Robbie,Kevin J",32
 ENPH 460 - Laser Optics ,4707,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Fraser,James
Fraser,James
Fraser,James",37
 EPID 499B - Research Project in Epidemiology ,2069,"001-SEM
Regular",Fr 2:30PM - 5:30PM,TBA,Staff,9
 FILM 353 - Narrative Production ,2205,"002-LAB
Regular",Fr 2:30PM - 4:30PM,IBCPA RM342,"Mackey,Clarke W",31
 FREN 219 - Communication et Culture IV ,2496,"002-SEM
Regular","Mo 2:30PM - 4:00PM
We 4:00PM - 5:30PM
Fr 2:30PM - 4:00PM","KINGSTON RM205
KINGSTON RM108
KINGSTON RM108","Sackey,Donald
Sackey,Donald
Sackey,Donald",23
 GEOE 447 - Engineering Design Project II ,4127,"001-LEC
Regular",Fr 2:30PM - 5:30PM,MILLER RM201,"Hutchinson,Jean D",47
 GEOL 543B - Research and Thesis ,4067,"001-IND
Regular",Fr 2:30PM - 5:30PM,MILLER RM210,"Godin,Laurent",8
 HLTH 415B - Program Design and Evaluation ,4150,"001-LEC
Regular","Fr 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM217
ELLIS RM333","Levesque,Lucie Y
Levesque,Lucie Y",67
 KNPE 125 - Introduction to Human Physiology ,4169,"001-LEC
Regular","Mo 4:30PM - 5:30PM
We 3:30PM - 4:30PM
Fr 2:30PM - 3:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy
Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy
Islam,Muhammad Hashim,
King,Trevor,
Walsh,Jeremy",264
 KNPE 327 - Exercise Physiology Laboratory ,4203,"002-LAB
Regular","Fr 2:30PM - 5:30PM
Fr 2:30PM - 5:30PM","KINES & HLTH RM202
KINES & HLTH RM203","Staff
Staff",7
 KNPE 450 - Ergonomics ,4196,"003-LAB
Regular","Fr 2:30PM - 4:30PM
Fr 2:30PM - 4:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B","Bryant,Timothy J,
Davies,Theresa Claire
Bryant,Timothy J,
Davies,Theresa Claire",11
