class,number,section,time,room,prof,enrollment
 PSYC 100B - Principles of Psychology ,3376,"003-LEC
Regular",Tu 1:30PM - 2:30PM,DUNNING AUD,"Atkinson,Jill L,
Pukall,Caroline Frieda",418
 PSYC 100B - Principles of Psychology ,3396,"019-LAB
Regular",Tu 1:30PM - 2:30PM,HUMPHREY RM131,Staff,31
 PSYC 100B - Principles of Psychology ,3425,"048-LAB
Regular",Tu 1:30PM - 2:30PM,HUMPHREY RM132,Staff,25
 SOCY 122B - Introduction to Sociology ,1173,"019-TUT
Regular",Tu 1:30PM - 2:30PM,KINGSTON RM210,Staff,15
 SOCY 122B - Introduction to Sociology ,1174,"020-TUT
Regular",Tu 1:30PM - 2:30PM,KINGSTON RM209,Staff,20
 STAT 269 - Statistics and Probability II ,4430,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Jiang,Wenyu
Jiang,Wenyu
Jiang,Wenyu",108
 MGMT 844 - Consumer Culture Theory I ,6001,"001-SEM
Regular",Tu 2:00PM - 5:00PM,TBA,"Thomas,Tandy Dayle",0
 MGMT 944 - Consumer Culture Theory I ,6013,"001-SEM
Regular",Tu 2:00PM - 5:00PM,TBA,"Thomas,Tandy Dayle",0
 ANAT 216 - Principles of Human Morphology II ,1049,"004-LAB
Regular",Tu 2:30PM - 4:30PM,MEDS RM302 - Anatomy,"Mackenzie,Leslie W",86
 APSC 131 - Chemistry And Materials ,5400,"900-LEC
6 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Newstead,William
Newstead,William
Newstead,William",44
 APSC 132 - Chemistry and its Applications ,3811,"200-TUT
Regular",Tu 2:30PM - 3:30PM,DUNNING RM27,Staff,55
 APSC 132 - Chemistry and its Applications ,3812,"201-TUT
Regular",Tu 2:30PM - 3:30PM,JEFFERY RM101,Staff,51
 APSC 132 - Chemistry and its Applications ,3850,"202-TUT
Regular",Tu 2:30PM - 3:30PM,KINGSTON RM200,Staff,50
 APSC 132 - Chemistry and its Applications ,5406,"900-LEC
12 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM
Tu 2:30PM - 3:30PM
We 11:30AM - 12:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Cann,Natalie,
Silverberg,Angie Lucy
Staff
Staff
Cann,Natalie
Cann,Natalie
Cann,Natalie",56
 APSC 142 - Intro Computer Program Engrs ,3821,"205-STD
Regular",Tu 2:30PM - 4:00PM,BEAMISH-MUNRO RM213,Staff,73
 APSC 142 - Intro Computer Program Engrs ,3906,"215-STD
Regular",Tu 2:30PM - 4:00PM,BEAMISH-MUNRO RM213,Staff,73
 APSC 142 - Intro Computer Program Engrs ,3829,"304-LAB
Regular","Tu 2:30PM - 4:30PM
Tu 2:30PM - 4:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",72
 APSC 142 - Intro Computer Program Engrs ,3914,"314-LAB
Regular","Tu 2:30PM - 4:30PM
Tu 2:30PM - 4:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",72
 APSC 174 - Introduction To Linear Algebra ,3767,"102-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 APSC 174 - Introduction To Linear Algebra ,4024,"103-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Gharesifard,Bahman
Gharesifard,Bahman
Gharesifard,Bahman",253
 APSC 200 - Engineering Design & Practice II ,3792,"203-STD
Regular","Tu 2:30PM - 4:30PM
Th 4:30PM - 6:30PM
Tu 2:30PM - 4:30PM
Th 4:30PM - 6:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B
BEAMISH-MUNRO RM313B","Lai,Yongjun
Lai,Yongjun
Lai,Yongjun
Lai,Yongjun",38
 ARTF 102 - Fundamentals of Drawing and Sculpture ,5596,"001-LAB
Regular",TuTh 2:30PM - 5:30PM,DUNCAN MCARTHUR RM A330,Staff,18
 ARTH 446 - Topics in Northern Renaissance and Baroque Art ,5536,"001-SEM
Regular",Tu 2:30PM - 5:30PM,ONTARIO RM210,"Dickey,Stephanie",16
 ARTH 846 - Studies in Northern European 17th C. Art II ,5537,"001-SEM
Regular",Tu 2:30PM - 5:30PM,ONTARIO RM210,"Dickey,Stephanie",16
 BCHM 310B - General Biochemistry ,1092,"002-LAB
Regular",Tu 2:30PM - 5:30PM,MEDS 400B - Microbiol & Bioche,"Campbell,Robert L",67
 BCHM 310B - General Biochemistry ,1093,"003-LAB
Regular",Tu 2:30PM - 5:30PM,MEDS 400B - Microbiol & Bioche,"Campbell,Robert L",67
 BCHM 317B - Introductory Biochemistry Laboratory ,1133,"002-LAB
Regular",Tu 2:30PM - 6:30PM,MEDS 400B - Microbiol & Bioche,"Campbell,Robert L,
Davies,Peter L,
Hill,Bruce Charles",19
 BCHM 442 - Seminars in Biochemistry ,1098,"001-LEC
Regular",Tu 2:30PM - 5:30PM,BOTTER RM568,"Davies,Peter L",26
 BIOL 103 - Introductory Biology of Organisms ,1368,"044-LAB
Regular","Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",20
 BIOL 103 - Introductory Biology of Organisms ,1369,"045-LAB
Regular","Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",20
 BIOL 103 - Introductory Biology of Organisms ,1370,"046-LAB
Regular","Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM","BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319
BIOSCI RM2319","Staff
Staff
Staff
Staff
Staff
Staff",19
 BIOL 103 - Introductory Biology of Organisms ,1371,"047-LAB
Regular","Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",19
 BIOL 202 - Diversity of Life II ,1302,"006-LAB
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM2311,Staff,8
 BIOL 202 - Diversity of Life II ,1303,"007-LAB
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM2312,Staff,1
 BIOL 303 - Community and Ecosystem Ecology ,1319,"004-LAB
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM2305,Staff,18
 BIOL 303 - Community and Ecosystem Ecology ,1320,"005-LAB
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM3311,Staff,11
 BIOL 422 - Conservation Biology ,1768,"002-TUT
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM2111,"Friesen,Victoria L",30
 BMED 849 - Principles of General Pharmacology II ,5602,"002-TUT
Regular",Tu 2:30PM - 5:30PM,MEDS RM401A - Pharmacoloy & Ph,"Philbrook,Nicola Anne",66
 CHEE 315 - Laboratory Projects II ,2312,"003-LAB
Regular","Tu 5:30PM - 6:30PM
Tu 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",24
 CHEM 112B - General Chemistry ,2653,"009-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,74
 CHEM 112B - General Chemistry ,2654,"010-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM202,Staff,36
 CHEM 112B - General Chemistry ,2655,"011-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,74
 CHEM 112B - General Chemistry ,2656,"012-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM213,Staff,38
 CHEM 112B - General Chemistry ,5894,"086-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM213,Staff,38
 CHEM 223 - Organic Reactions ,2719,"005-LAB
Regular",Tu 2:30PM - 5:30PM,CHERNOFF RM118,Staff,48
 CHEM 397B - Experimental Chemistry ,2700,"002-LAB
Regular","Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CHEM 399 - Experimental Chemistry II ,2702,"002-LAB
Regular","Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CISC 101 - Elements of Computing Science ,3483,"004-LAB
Regular",Tu 2:30PM - 4:30PM,JEFFERY RM155,Staff,43
 CISC 282 - Fundamentals of Web Development ,4249,"001-LEC
Regular","We 4:30PM - 5:30PM
Tu 2:30PM - 3:30PM
Fr 3:30PM - 4:30PM","ELLIS RM321
JEFFERY RM127
JEFFERY RM127","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",121
 CIVL 443 - Geoenvironmental Design ,1837,"002-TUT
Regular",Tu 2:30PM - 4:30PM,ELLIS RM324,"Rowe,R. Kerry",45
 CMPE 212 - Introduction to Computing Science II ,3534,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","McLeod,Alan D
McLeod,Alan D
McLeod,Alan D",107
 CMPE 212 - Introduction to Computing Science II ,6143,"006-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Farahat,Hesham
Farahat,Hesham
Farahat,Hesham",92
 CMPE 480 - Computational Biology Laboratory ,4258,"001-LAB
Regular",Tu 2:30PM - 4:30PM,JEFFERY RM157,Staff,1
 COMM 105 - Business Communications ,3699,"003-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","GOODES RM118
GOODES RM118","Phippen,Robert C
Phippen,Robert C",75
 COMM 357 - Interpersonal Skills For Mgrs ,3686,"001-LEC
Regular",Tu 2:30PM - 5:30PM,GOODES RM108,"Rowbotham,Kate",53
 COMM 431 - Advanced Topics In Marketing ,3660,"001-LEC
Regular",Tu 2:30PM - 5:30PM,GOODES RM153,"Wong,Kenneth B",55
 CUST 801 - Critical Methodologies in Cultural Studies ,6058,"001-SEM
Regular",Tu 2:30PM - 5:30PM,JEFFERY RM102,"Robinson,Dylan",11
" DEVS 100B - Canada and the ""Third World"" ",1889,"012-TUT
Regular",Tu 2:30PM - 3:30PM,THEOLOGICAL RM209,Staff,25
 DEVS 492 - Topics in Development Studies I ,1919,"001-SEM
Regular",Tu 2:30PM - 5:30PM,MACINTOSH-CORRY RM D122,"Kumar,Paritosh",19
 DEVS 867 - Exploring Development: The Two India's of the 21st Century ,5551,"001-SEM
Regular",Tu 2:30PM - 5:30PM,MACINTOSH-CORRY RM D122,"Kumar,Paritosh",19
 DRAM 339 - Special Topics/Performance II ,5637,"001-SEM
Regular",Tu 2:30PM - 5:30PM,IBCPA RM329,"Renders,Kim",18
 ELEC 210 - Intro Elec Circuits & Machines ,4593,"011-LAB
Regular","Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM","BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314
BEAMISH-MUNRO RM314","Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza
Bakhshai,Alireza",35
 ELEC 252 - Electronics I ,3553,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Freundorfer,Alois Peter
Freundorfer,Alois Peter
Freundorfer,Alois Peter",90
 ELEC 448 - Introduction To Robotics ,4990,"004-LAB
Regular",Tu 2:30PM - 5:30PM,BEAMISH-MUNRO RM326,"Iqbal,Umar",20
 ENCH 399 - Experimental Chemistry II ,2735,"002-LAB
Regular","Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 ENPH 345 - Quantum Physics Of Atoms ,4704,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Tu 2:30PM - 3:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM C","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",86
 ENPH 453 - Advanced Physics Laboratory ,4706,"001-LAB
Regular","Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Th 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM","STIRLING RM503
STIRLING RM504
STIRLING RM505
STIRLING RM506
STIRLING RM507
STIRLING RM508
STIRLING RM509","Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang
Fraser,James,
Gerbier,Gilles,
Rau,Wolfgang",77
 ENSC 321 - Environmental Justice in Global Context ,2055,"001-LEC
Regular",Tu 2:30PM - 4:30PM,DUPUIS RM215,"Goebel,Allison",70
 FILM 250B - Fundamentals of Media Production ,2112,"003-LAB
Regular","Tu 2:30PM - 4:00PM
Tu 2:30PM - 4:00PM","IBCPA RM118
IBCPA RM336","Staff
Staff",16
 FILM 312 - Screenwriting ,2163,"001-LEC
Regular",Tu 2:30PM - 5:30PM,IBCPA RM312,"Leeming,Frances A",29
 FILM 353 - Narrative Production ,2202,"001-LEC
Regular",Tu 2:30PM - 5:30PM,IBCPA RM342,"Mackey,Clarke W",31
 FOUN 102 - Historical and Philosophical Foundations of Education ,5579,"002-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM B242
DUNCAN MCARTHUR RM B242
DUNCAN MCARTHUR RM B242","Staff
Staff
Staff",41
 FOUN 102 - Historical and Philosophical Foundations of Education ,5580,"003-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234","Staff
Staff
Staff",38
 FOUN 102 - Historical and Philosophical Foundations of Education ,5581,"004-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236","Staff
Staff
Staff",37
 FOUN 102 - Historical and Philosophical Foundations of Education ,5582,"005-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239","Staff
Staff
Staff",37
 FOUN 102 - Historical and Philosophical Foundations of Education ,5583,"006-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240","Staff
Staff
Staff",39
 FOUN 102 - Historical and Philosophical Foundations of Education ,5584,"007-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333","Staff
Staff
Staff",35
 FOUN 102 - Historical and Philosophical Foundations of Education ,5585,"008-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334","Staff
Staff
Staff",41
 FOUN 102 - Historical and Philosophical Foundations of Education ,5586,"009-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A339
DUNCAN MCARTHUR RM A339
DUNCAN MCARTHUR RM A339","Staff
Staff
Staff",43
 FOUN 102 - Historical and Philosophical Foundations of Education ,5587,"010-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180
DUNCAN MCARTHUR RM B180","Staff
Staff
Staff",41
 FOUN 102 - Historical and Philosophical Foundations of Education ,5588,"011-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A","Staff
Staff
Staff",41
 FOUN 102 - Historical and Philosophical Foundations of Education ,5589,"012-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B","Staff
Staff
Staff",42
 FOUN 102 - Historical and Philosophical Foundations of Education ,5590,"013-TUT
Education","TuTh 2:30PM - 3:30PM
Mo 2:30PM - 3:30PM
TuTh 2:30PM - 3:30PM","DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W","Staff
Staff
Staff",39
 FREN 150B - Français intermédiaire ,2504,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","ELLIS RM333
STIRLING RM412C","Ali Ahmed,Azouz
Ali Ahmed,Azouz",29
 GEOE 235 - Gen & Char Solid Earth Mtls ,4096,"002-LAB
Regular",Tu 2:30PM - 4:30PM,MILLER RM319,"Layton-Matthews,Daniel",29
 GEOE 333 - Terrain Evaluation ,4104,"002-LAB
Regular","Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM","BRUCE RM234A
BRUCE RM352","Harrap,Rob M
Harrap,Rob M",22
 GEOE 481 - Advanced Structural Analysis ,5061,"002-LAB
Regular",Tu 2:30PM - 4:30PM,MILLER RM409,"Godin,Laurent",19
 GEOL 235 - Igneous and Metamorphic Petrology ,4056,"002-LAB
Regular",Tu 2:30PM - 4:30PM,MILLER RM319,"Layton-Matthews,Daniel",29
 GEOL 333 - Terrain Evaluation ,4063,"002-LAB
Regular","Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM","BRUCE RM234A
BRUCE RM352","Harrap,Rob M
Harrap,Rob M",22
 GEOL 481 - Advanced Structural Analysis ,5086,"002-LAB
Regular",Tu 2:30PM - 4:30PM,MILLER RM409,"Godin,Laurent",19
 GEOL 816 - Advanced Structural Geology ,6392,"002-LAB
Regular",Tu 2:30PM - 4:30PM,MILLER RM409,"Godin,Laurent",19
 GNDS 370 - Writing Lives: Feminism and Women's Writing ,2642,"001-LEC
Regular",Tu 2:30PM - 5:30PM,STIRLING RM414,"Salah,Patricia Jean",38
 GPHY 101 - Human Geography ,2901,"003-SEM
Regular",Tu 2:30PM - 4:00PM,ELLIS RM321,"Godlewska,Anne Marie Claire",105
 GPHY 801B - Concept. & Method. Basis Of Ge ,6027,"001-LEC
Regular",Tu 2:30PM - 5:30PM,TBA,"Cameron,Laura J",7
 GPHY 857B - Geography Research Seminar ,6028,"001-SEM
Regular",Tu 2:30PM - 5:30PM,TBA,"Hovorka,Alice",10
 GREK 322 - Greek Verse ,1806,"001-SEM
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 422 - Advanced Greek Verse ,1807,"001-SEM
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 820 - Greek Poetry I: Epic ,1809,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 GREK 830 - Reading Course ,6258,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JOHN WATSON RM522
JOHN WATSON RM522","Callon,Callie
Callon,Callie",5
 HIST 303B - History of the Caribbean in a Global Perspective ,2806,"001-SEM
Regular",Tu 2:30PM - 5:30PM,MACINTOSH-CORRY RM A311,"Chowdhury,Amitava",20
 HIST 306B - Holocaust: Problems and Interpretations ,2771,"001-SEM
Regular",Tu 2:30PM - 5:30PM,BIOSCI RM2109,"Dueck,Gordon B",25
 HIST 390B - Topics in History ,2795,"002-SEM
Regular",Tu 2:30PM - 5:30PM,JOHN WATSON RM122,"Langford,William Robert",11
 HIST 400 - Topics in History ,2784,"003-SEM
Regular",Tu 2:30PM - 5:30PM,MACINTOSH-CORRY RM D405,"Schedrin,Vassili",20
 HIST 814B - Social Hist. Of Modern Canada ,5944,"001-SEM
Regular",Tu 2:30PM - 5:30PM,ELLIS RM218,"Walker,Barrington",11
 HLTH 102 - Physical Determinants of Health ,4142,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Staff
Staff
Staff",425
 HLTH 435 - Seminar on HIV/AIDS Prevention ,4168,"001-SEM
Regular","Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM
Tu 2:30PM - 5:30PM","KINES & HLTH RM106
KINES & HLTH RM103
KINES & HLTH RM102","Fergus,Stevenson
Fergus,Stevenson
Fergus,Stevenson",25
 KHS 864 - Adv. Top. In Sports Psychology ,5685,"001-LEC
Regular",Tu 2:30PM - 5:30PM,TBA,"Cote,Jean",3
 KHS 887 - Special Topics I ,5704,"001-LEC
Regular",Tu 2:30PM - 5:30PM,TBA,"Masuda,Jeffrey R",3
 KNPE 331 - Care and Prevention of Athletic Injuries ,4176,"001-LEC
Regular","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM","KINES & HLTH RM101
KINES & HLTH RM101","Ross,David M
Ross,David M",102
 LAW 334 - Legal Ethics and Professionalism ,1544,"001-LEC
Law",Tu 2:30PM - 5:30PM,MACDONALD RM1,"Cockfield,Arthur J",110
 LAW 363 - Trial Advocacy ,1551,"001-SEM
Law",Tu 2:30PM - 5:30PM,MACDONALD RM201,"McLeod,Donald Fitzarthur",20
 LAW 443 - Insurance ,2310,"001-LEC
Law",Tu 2:30PM - 5:30PM,DUNNING RM12,"Vigmond,James",70
 LAW 525 - Advanced Family Law I ,1750,"001-SEM
Law",Tu 2:30PM - 5:30PM,MACDONALD RM211,"Bailey,Martha Jane",13
 LAW 590B - Clinical Litigation Practice ,1493,"001-SEM
Law",Tu 2:30PM - 5:30PM,TBA,"Charlesworth,Susan E,
Mills,Jana L S,
Primeau,Jodie-Lee Jacqueline",22
 MATH 894 - Core Course In Algebra II ,5959,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Th 2:30PM - 4:00PM","JEFFERY RM115
JEFFERY RM115","Yui,Noriko
Yui,Noriko",2
 MATH 895 - Core Course In Prob. Theory ,5960,"001-LEC
Regular","Tu 2:30PM - 4:00PM
Fr 4:00PM - 5:30PM","JEFFERY RM422
JEFFERY RM422","Cellarosi,Francesco
Cellarosi,Francesco",12
 MECH 241 - Fluid Mechanics I ,4439,"001-LEC
Regular","Mo 3:30PM - 4:30PM
Th 4:30PM - 5:30PM
Tu 2:30PM - 3:30PM","STIRLING RM B
STIRLING RM B
DUNNING RM14","Matovic,Miodrag Darko,
Wong,Jaime
Matovic,Miodrag Darko,
Wong,Jaime
Matovic,Miodrag Darko,
Wong,Jaime",134
 MECH 323 - Machine Design I ,4444,"003-LAB
Regular",Tu 2:30PM - 4:30PM,BEAMISH-MUNRO RM109,"Kim,Il Yong",62
 MECH 399 - Mechanical Eng Lab II ,4466,"004-LAB
Regular",Tu 2:30PM - 4:30PM,JACKSN RM 301,Staff,46
 MECH 462 - Team Proj.-Implement & Operate ,4493,"001-LAB
Regular",Tu 2:30PM - 4:30PM,MCLAUGHLIN RM315,"Bryant,Timothy J,
Sneep,Jan",52
 MECH 924 - Finite Element Analysis ,5985,"001-LEC
Regular","We 9:30AM - 11:30AM
Tu 2:30PM - 4:30PM","TBA
TBA","Kim,Il Yong
Kim,Il Yong",5
 MINE 268 - Analytical Methods in Mining ,5265,"001-LAB
Regular",Tu 2:30PM - 4:30PM,GOODWIN RM120,"Pickles,Christopher A",8
 MINE 330 - Mineral Industry Economics ,5255,"001-LEC
Regular","Tu 2:30PM - 3:30PM
Fr 3:30PM - 4:30PM
We 10:30AM - 11:30AM","GOODWIN RM254
GOODWIN RM254
GOODWIN RM254","Ghahreman,Ahmad
Ghahreman,Ahmad
Ghahreman,Ahmad",29
 MPA 840 - Economics Of Social Policy ,6134,"001-LEC
Regular",Tu 2:30PM - 5:20PM,TBA,Staff,32
 MUSC 178B - Wind Ensemble ,4523,"001-LAB
Regular","Tu 2:30PM - 4:00PM
Th 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Tremblay,Dan
Tremblay,Dan",31
 MUSC 261B - Keyboard Accompaniment ,4536,"001-LAB
Regular",Tu 2:30PM - 3:30PM,HARRISON-LECAINE RM120,"Szczesniak,Michel",9
 MUSC 278B - Wind Ensemble ,4541,"001-LAB
Regular","Tu 2:30PM - 4:00PM
Th 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Tremblay,Dan
Tremblay,Dan",31
