class,number,section,time,room,prof,enrollment
 RELS 131B - World Religions/Religious Worlds ,1005,"005-TUT
Regular",We 10:30AM - 11:30AM,KINGSTON RM104,Staff,28
 RELS 131B - World Religions/Religious Worlds ,1006,"006-TUT
Regular",We 10:30AM - 11:30AM,KINGSTON RM108,Staff,29
 RELS 131B - World Religions/Religious Worlds ,1007,"007-TUT
Regular",We 10:30AM - 11:30AM,JEFFERY RM115,Staff,7
 SOCY 122B - Introduction to Sociology ,1182,"028-TUT
Regular",We 10:30AM - 11:30AM,KINGSTON RM210,Staff,12
 SOCY 122B - Introduction to Sociology ,1183,"029-TUT
Regular",We 10:30AM - 11:30AM,KINGSTON RM209,Staff,11
 SOCY 211 - Introduction to Statistics ,5626,"001-LEC
Regular","Tu 8:30AM - 9:30AM
We 10:30AM - 11:30AM","WALTER LIGHT RM205
WALTER LIGHT RM205","Sytsma,Victoria A
Sytsma,Victoria A",179
 SOCY 227 - Theorizing Contemporary Society ,1187,"004-TUT
Regular",We 10:30AM - 11:30AM,BIOSCI RM2111,Staff,17
 STAT 353 - Probability II ,4431,"001-LEC
Regular","Tu 8:30AM - 9:30AM
We 10:30AM - 11:30AM
Fr 9:30AM - 10:30AM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Linder,Tamas
Linder,Tamas
Linder,Tamas",54
 MECH 816 - Energetics & Mechanics Locomotion ,5968,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:00AM - 12:30PM","MCLAUGHLIN RM302
MCLAUGHLIN RM302","Li,Qingguo
Li,Qingguo",0
 APSC 100B - Engineering Practice ,3866,"203-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 100B - Engineering Practice ,3867,"204-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 100B - Engineering Practice ,3868,"205-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 100B - Engineering Practice ,3875,"213-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 100B - Engineering Practice ,3876,"214-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 100B - Engineering Practice ,3877,"215-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 100B - Engineering Practice ,3965,"309-LAB
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Mo 7:30PM - 8:30PM","CHERNOFF RM206A
DUPUIS RM236
STIRLING RM406
STIRLING RM407
TBA","Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann",40
 APSC 102 - Experimentation and measurement ,3950,"309-LAB
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Mo 7:30PM - 8:30PM","CHERNOFF RM206A
DUPUIS RM236
STIRLING RM406
STIRLING RM407
TBA","Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann",40
 APSC 103 - First Year Engineering Design Project ,3968,"203-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 103 - First Year Engineering Design Project ,3969,"204-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 103 - First Year Engineering Design Project ,3970,"205-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 132 - Chemistry and its Applications ,3892,"216-TUT
Regular",We 11:30AM - 12:30PM,CHERNOFF RM211,Staff,51
 APSC 132 - Chemistry and its Applications ,3893,"217-TUT
Regular",We 11:30AM - 12:30PM,CHERNOFF RM211,Staff,51
 APSC 132 - Chemistry and its Applications ,3894,"218-TUT
Regular",We 11:30AM - 12:30PM,CHERNOFF RM211,Staff,51
 APSC 132 - Chemistry and its Applications ,5406,"900-LEC
12 wk Win","Tu 2:30PM - 3:30PM
We 4:30PM - 5:30PM
Fr 3:30PM - 4:30PM
Tu 2:30PM - 3:30PM
We 11:30AM - 12:30PM
Fr 3:30PM - 4:30PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Cann,Natalie,
Silverberg,Angie Lucy
Staff
Staff
Cann,Natalie
Cann,Natalie
Cann,Natalie",56
 APSC 142 - Intro Computer Program Engrs ,3816,"200-STD
Regular",We 11:30AM - 1:00PM,BEAMISH-MUNRO RM213,Staff,72
 APSC 142 - Intro Computer Program Engrs ,3901,"210-STD
Regular",We 11:30AM - 1:00PM,BEAMISH-MUNRO RM213,Staff,72
 APSC 142 - Intro Computer Program Engrs ,3827,"302-LAB
Regular","We 11:30AM - 1:30PM
We 11:30AM - 1:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",63
 APSC 142 - Intro Computer Program Engrs ,3912,"312-LAB
Regular","We 11:30AM - 1:30PM
We 11:30AM - 1:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",63
 ARTF 128 - Introductory Fine Art II ,1935,"001-LLB
Regular","Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","TBA
TBA
TBA
TBA
TBA
TBA
TBA
TBA","Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar",25
 ARTF 228 - Intermediate Fine Art II ,1936,"001-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM405
ONTARIO RM405
ONTARIO RM107
ONTARIO RM107","Aziz,Sylvat
Aziz,Sylvat
Staff
Staff",16
 ARTF 228 - Intermediate Fine Art II ,1944,"002-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM107
ONTARIO RM107
ONTARIO RM405
ONTARIO RM405","Staff
Staff
Staff
Staff",14
 ARTF 338 - Advanced Programs II ,1937,"001-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM410
ONTARIO RM410","Winton,Jan
Winton,Jan",16
 ARTF 338 - Advanced Programs II ,1938,"002-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO STU
ONTARIO STU","Tamasauskas,Otis C K
Tamasauskas,Otis C K",4
 ARTH 120B - Art in the West from Antiquity to Modernity ,1254,"004-TUT
Regular",We 11:30AM - 12:30PM,MACINTOSH-CORRY RM D122,Staff,23
 ARTH 864 - Studies In 20th Century Art I ,5992,"001-LEC
Regular",We 11:30AM - 2:30PM,ONTARIO RM210,"Vorano,Norman",6
 BIOL 202 - Diversity of Life II ,1300,"004-LAB
Regular",We 11:30AM - 2:30PM,BIOSCI RM2311,Staff,20
 BIOL 202 - Diversity of Life II ,1301,"005-LAB
Regular",We 11:30AM - 2:30PM,BIOSCI RM2312,Staff,21
 BIOL 316 - Fisheries Biology ,1766,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Tufts,Bruce
Tufts,Bruce
Tufts,Bruce",145
 BIOL 402 - Experiments in Plant Physiology ,1328,"002-LAB
Regular",We 11:30AM - 2:30PM,BIOSCI RM3306,"Ko,Kenton",11
 BIOL 442 - Evolutionary Medicine ,1399,"004-TUT
Regular",We 11:30AM - 1:30PM,BIOSCI RM3110,"Bonier,Frances",16
" CHEE 361 - Engineering Communications, Ethics & Professionalism ",5608,"003-TUT
Regular",We 11:30AM - 1:30PM,JEFFERY RM110,"Klink,Paula R",22
 CHEM 222 - Methods of Structure Determination ,2679,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Macartney,Donal H
Macartney,Donal H
Macartney,Donal H",172
 CHEM 282 - General Organic Chemistry II ,2688,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Carran,John
Carran,John
Carran,John",229
 CHEM 322 - The Chemical Bond: Computation and Spectroscopy ,2695,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Carrington,Tucker
Carrington,Tucker
Carrington,Tucker",32
 CISC 271 - Scientific Computing ,3500,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","DUPUIS RM215
DUPUIS RM215
DUPUIS RM215","Ellis,Randy Evan
Ellis,Randy Evan
Ellis,Randy Evan",87
 CISC 490 - Topics in Computing Science I ,3512,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Dawes,Robin W
Dawes,Robin W
Dawes,Robin W",20
 CISC 870 - Fuzzy Logics ,4255,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Dawes,Robin W
Dawes,Robin W
Dawes,Robin W",20
 CIVL 231 - Solid Mechanics II ,1826,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Hoult,Neil
Hoult,Neil
Hoult,Neil",105
 CIVL 341 - Geotechnical Engineering 2 ,1833,"002-TUT
Regular",We 11:30AM - 1:30PM,CHERNOFF RM117,"Take,Andy W",139
 CIVL 341 - Geotechnical Engineering 2 ,1858,"003-LAB
Regular",We 11:30AM - 1:30PM,ELLIS RM52,"Take,Andy W",139
 COMM 132 - Marketing II ,4292,"005-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM151
GOODES RM151","LaBarge,Monica
LaBarge,Monica",80
 COMM 162 - Managerial Statistics ,3632,"003-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM118
GOODES RM118","Levina,Tatsiana
Levina,Tatsiana",76
 COMM 162 - Managerial Statistics ,3634,"005-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM141
GOODES RM141","Sephton,Peter S
Sephton,Peter S",84
 COMM 173 - Introduction to International Business ,3715,"003-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM153
GOODES RM153","Reid,Douglas A,
Rogers,Keith W
Reid,Douglas A,
Rogers,Keith W",83
 COMM 313 - Financial Accounting II ,3705,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 103
GOODES RM 103","Boland,George
Boland,George",48
 COMM 324 - Investments & Portfolio Mgmt. ,3669,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM304
GOODES RM304","Robertson,Blair
Robertson,Blair",54
 COMM 328 - International Finance ,3649,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 305
GOODES RM 305","Topaloglu,Selim
Topaloglu,Selim",46
 COMM 341 - Intro To Prod & Oper Mgmt ,3653,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 101
GOODES RM 101","Staff
Staff",55
 COMM 401 - Business and Corporate Strategy ,3690,"004-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM102
GOODES RM102","Packalen,Kelley
Packalen,Kelley",59
 CUST 892 - Special Topics I: Indigenous & Settler Affect: Unsettling~Writing~Feeling ,5758,"001-IND
Regular",We 11:30AM - 12:30PM,TBA,Staff,12
" DEVS 100B - Canada and the ""Third World"" ",1880,"003-TUT
Regular",We 11:30AM - 12:30PM,ELLIS RM319,Staff,25
 DEVS 492 - Topics in Development Studies I ,1920,"002-SEM
Regular",We 11:30AM - 2:30PM,KINGSTON RM205,"Taylor,Marcus",21
 DEVS 825 - Indigenous & Settler Affect ,1931,"001-SEM
Regular",We 11:30AM - 12:30PM,TBA,Staff,12
 DEVS 862 - Climate Change and Global Development ,5662,"001-SEM
Regular",We 11:30AM - 2:30PM,KINGSTON RM205,"Taylor,Marcus",21
 DRAM 100B - Introduction to the Theatre ,2357,"005-LAB
Regular",We 11:30AM - 1:00PM,THEOLOGICAL RM106,Staff,15
 DRAM 100B - Introduction to the Theatre ,6310,"015-LAB
Regular",We 11:30AM - 1:00PM,THEOLOGICAL AUD,Staff,16
 ECON 255 - Introduction to Mathematical Economics ,1954,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM101
KINGSTON RM101","Arango Castillo,Lenin
Arango Castillo,Lenin",136
 ECON 310 - Microeconomic Theory II ,1955,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JEFFERY RM126
JEFFERY RM126","Sun,Hongfei
Sun,Hongfei",97
 ECON 371 - Economics of Regulation ,1982,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACDONALD RM2
MACDONALD RM2","Ware,Roger
Ware,Roger",36
 ECON 422 - Monetary Economics ,1968,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUNNING RM27
DUNNING RM27","Head,Allen C
Head,Allen C",50
 ECON 484 - Seminar In Microeconomics V ,1969,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","TBA
TBA","Stewart,Arthur E
Stewart,Arthur E",13
 ECON 817 - Adv. Macroeconomic Theory II ,5780,"001-LEC
Regular","We 11:30AM - 1:00PM
Fr 1:00PM - 2:30PM","TBA
TBA","Koeppl,Thorsten Volker
Koeppl,Thorsten Volker",8
 ECON 825 - International Trade ,5781,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM218
ELLIS RM218","Lapham,Beverly Jean
Lapham,Beverly Jean",12
 ELEC 252 - Electronics I ,3582,"003-TUT
Regular",We 11:30AM - 12:30PM,MCLAUGHLIN RM315,"Freundorfer,Alois Peter",86
 ELEC 270 - Discrete Mathematics with Computer Engineering App ,3555,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
We 11:30AM - 12:30PM","KINES & HLTH RM100
KINES & HLTH RM100
KINES & HLTH RM100","Rudie,Karen
Rudie,Karen
Rudie,Karen",100
 ELEC 324 - Discrete-Time Signals and Systems ,3564,"002-TUT
Regular",We 11:30AM - 12:30PM,WALTER LIGHT RM210,"Blostein,Steven D",68
 ENCH 222 - Meth Struct Determination ,2720,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Macartney,Donal H
Macartney,Donal H
Macartney,Donal H",172
 ENCH 322 - Chem Bond: Comp & Spectro. ,2730,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Carrington,Tucker
Carrington,Tucker
Carrington,Tucker",32
 ENGL 100B - Introduction to Literary Study ,1986,"001-LEC
Regular","We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","BIOSCI AUD
BIOSCI AUD","Wallace,Molly
Wallace,Molly",162
 ENGL 200B - History of Literature in English ,2011,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JEFFERY RM127
STIRLING RM B","Straker,Scott-Morgan
Straker,Scott-Morgan",103
 ENGL 486 - Group III: Special Topics I ,2043,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACINTOSH-CORRY RM D216
MACINTOSH-CORRY RM D216","Evans,Heather A
Evans,Heather A",25
 ENPH 253 - Engineering Physics Laboratory ,4718,"001-LAB
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Fr 11:30AM - 2:30PM
Fr 11:30AM - 2:30PM
Fr 11:30AM - 2:30PM
Fr 11:30AM - 2:30PM","STIRLING RM402
STIRLING RM403
STIRLING RM404
TBA
STIRLING RM402
STIRLING RM403
STIRLING RM404
STIRLING RM405","Topper,Anne
Topper,Anne
Topper,Anne
Topper,Anne
Topper,Anne
Topper,Anne
Topper,Anne
Topper,Anne",67
 ENPH 354 - Engineering Physics Design Project ,4726,"002-LAB
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Tu 6:30PM - 9:30PM
Tu 6:30PM - 9:30PM","TBA
STIRLING RM405
STIRLING RM404
STIRLING RM405","Gao,Jun,
Morelli,Jordan E
Gao,Jun,
Morelli,Jordan E
Gao,Jun,
Morelli,Jordan E
Gao,Jun,
Morelli,Jordan E",33
 ENPH 483 - Nanoscience & Nanotechnology ,4708,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Hughes,Stephen
Hughes,Stephen
Hughes,Stephen",13
 FILM 226 - Critical Inquiry ,2103,"001-LEC
Regular",We 11:30AM - 2:30PM,IBCPA RM222,"Bertrand,Karine",74
 FILM 460 - Major Project ,2178,"001-LEC
Regular","We 11:30AM - 2:30PM
We 11:30AM - 2:30PM","IBCPA RM329
IBCPA RM 307","Leeming,Frances A,
Naaman,Dorit
Leeming,Frances A,
Naaman,Dorit",26
 FREN 150B - Français intermédiaire ,2505,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM226
ELLIS RM226","Dufresne,Monique
Dufresne,Monique",37
 FREN 342 - Histoire culturelle et littéraire de la France moderne et contemporaine ,2522,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM200
KINGSTON RM200","Inkel,Stephane
Inkel,Stephane",50
 GEOL 104 - The Dynamic Earth ,4050,"002-LAB
Regular",We 11:30AM - 1:30PM,MILLER RM225,"Layton-Matthews,Daniel",23
 GNDS 821 - Special Topics II ,5759,"001-LEC
Regular",We 11:30AM - 12:30PM,TBA,Staff,12
 GPHY 240 - Introduction to Qualitative Methods in Geography ,2862,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM333
ELLIS RM333","Castleden,Heather
Castleden,Heather",52
 GPHY 889 - The Geography Of Citizenship ,6045,"001-LEC
Regular",We 11:30AM - 2:30PM,TBA,"Kobayashi,Audrey",2
 GRMN 420 - Fascism in Europe from Napoleon to Hitler ,5092,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUPUIS RM217
DUPUIS RM217","Pugh,David V
Pugh,David V",45
 HIST 240B - Issues in History ,2907,"002-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ONTARIO RM206
ONTARIO RM206
ONTARIO RM206","Morrow,William S
Morrow,William S
Morrow,William S",8
 HIST 367B - Utopian Visions and Movements for a New Society ,2811,"001-SEM
Regular",We 11:30AM - 2:30PM,MACINTOSH-CORRY RM E229,"Bailey,Richard G",22
 HIST 436 - Topics in Canadian Legal History ,2939,"001-SEM
Regular",We 11:30AM - 2:30PM,JOHN WATSON RM122,"McNairn,Jeffrey L",22
 JAPN 100B - Introductory Japanese I ,4266,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ONTARIO RM209
ONTARIO RM209
ONTARIO RM209","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",32
 KNPE 167 - Socio-Cult Dimensions of Sport and Physical Activity ,4174,"005-TUT
Regular",We 11:30AM - 12:30PM,KINES & HLTH RM106,Staff,30
 KNPE 429 - Cardiovascular and Respiratory Control in Exercise ,5057,"003-TUT
Regular",We 11:30AM - 12:30PM,KINES & HLTH RM103,"Tschakovsky,Michael E",15
 LATN 322 - Latin Verse ,1818,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LATN 422 - Advanced Latin Verse ,1819,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LATN 813 - Lyric Elegy Didactic Satire ,5652,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LAW 183B - Property ,1570,"001-LEC
Law","We 11:30AM - 1:00PM
Fr 10:00AM - 11:30AM","MACDONALD RM201
MACDONALD RM3","Khimji,Mohamed F
Staff",51
 LAW 195B - Torts ,1549,"001-SEM
Law","We 11:30AM - 1:00PM
Fr 10:00AM - 11:30AM","MACDONALD RM400
MACDONALD RM400","THOMAS,JEAN Mayden
THOMAS,JEAN Mayden",24
 LAW 321 - Advanced Legal Research ,1447,"001-LEC
Law",We 11:30AM - 1:30PM,MACDONALD RM202,"McCormack,Nancy C",54
 LAW 404 - Criminal Procedure ,1747,"001-LEC
Law","We 11:30AM - 1:30PM
Fr 9:30AM - 11:30AM","DUNNING RM11
DUNNING RM11","Stuart,Donald R
Stuart,Donald R",33
 LAW 427 - Administrative Law ,1455,"001-LEC
Law","We 11:30AM - 1:30PM
Fr 9:30AM - 11:30AM","DUNNING RM12
DUNNING RM12","Aiken,Sharry J
Aiken,Sharry J",72
 LAW 881 - Advanced Legal Research ,2314,"001-LEC
Law",We 11:30AM - 1:30PM,MACDONALD RM202,"McCormack,Nancy C",54
 LLCU 200 - Semiotics: Interpreting the World ,5104,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM201
KINGSTON RM201","Santeramo,Donato
Santeramo,Donato",170
 LLCU 295 - Special Topics ,5766,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM204
KINGSTON RM204","Hardwick,Jennifer Lucinda
Hardwick,Jennifer Lucinda",19
 LLCU 320 - Fascism in Europe from Napoleon to Hitler ,5114,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUPUIS RM217
DUPUIS RM217","Pugh,David V
Pugh,David V",45
 MATH 120B - Diff. & Integral Calculus ,4317,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A","Cellarosi,Francesco
Cellarosi,Francesco
Cellarosi,Francesco",137
 MATH 121B - Differential and Integral Calculus ,4383,"021-LDI
Regular",We 11:30AM - 12:30PM,HUMPHREY AUD,"Ableson,Alan",199
 MATH 124 - Differential and Integral Calculus II ,4389,"021-LDI
Regular",We 11:30AM - 12:30PM,HUMPHREY AUD,"Ableson,Alan",199
 MATH 126B - Differential and Integral Calculus ,4328,"003-TUT
Regular",We 11:30AM - 12:30PM,JEFFERY RM127,Staff,119
 MATH 225 - Ordinary Differential Equations ,4331,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Biswas,Arunabha
Biswas,Arunabha
Biswas,Arunabha",88
 MATH 272 - Applications of Numerical Methods ,4332,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 11:30AM - 12:30PM
Th 8:30AM - 9:30AM","ELLIS AUD
ELLIS AUD
BIOSCI AUD","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",211
" MATH 439 - Lagrangian Mechanics, Dynamics, and Control ",4346,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 MATH 836 - Lagrangian Mechanics. Dynamics & Control ,5659,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 MECH 350 - Automatic Control ,4455,"004-LAB
Regular",We 11:30AM - 1:00PM,JACKSON RM116,"Li,Qingguo",62
 MECH 397 - Mech And Material Eng Lab II ,4505,"004-DIS
Regular",We 11:30AM - 1:30PM,JACKSN RM 301,"Jeswiet,Jacob",28
 MINE 459 - Reliability Maintenance Risk ,5306,"001-LEC
Regular","We 11:30AM - 1:30PM
Th 1:30PM - 2:30PM","JEFFERY RM234
WALTER LIGHT RM210","Daneshmend,Laeeque K
Daneshmend,Laeeque K",52
 MINE 851 - Maintenance Engineering ,5793,"001-LEC
Regular","We 11:30AM - 1:30PM
Th 1:30PM - 2:30PM","JEFFERY RM234
WALTER LIGHT RM210","Daneshmend,Laeeque K
Daneshmend,Laeeque K",52
 MPA 886 - Leading Change in Public Sectr ,6315,"001-LEC
Regular",We 11:30AM - 2:20PM,TBA,"Fenning,Morah",26
 MTHE 225 - Ordinary Differential Equations ,4423,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Biswas,Arunabha
Biswas,Arunabha
Biswas,Arunabha",88
 MTHE 272 - Applications Numerical Methods ,4401,"001-LEC
Regular","Mo 1:30PM - 2:30PM
We 11:30AM - 12:30PM
Th 8:30AM - 9:30AM","ELLIS AUD
ELLIS AUD
BIOSCI AUD","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",211
 MTHE 332 - Introduction To Control ,5144,"005-LAB
Regular",We 11:30AM - 1:30PM,BEAMISH-MUNRO RM326,"Kyle,Scott McAllister",21
 MTHE 393 - Engineering Design and Practice for Mathematics and Engineering ,5145,"005-LAB
Regular",We 11:30AM - 1:30PM,BEAMISH-MUNRO RM326,"Kyle,Scott McAllister",19
